"Key","Name","Category","ProjectType","Lead","Url"
"VIDAASYGS","VIDAA深研软件质量改善课题项目","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAASYGS"
"VIDAABKHF","VIDAA系统中间件崩溃恢复方案预研","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAABKHF"
"VDTSPLAYFI","VIDAA系统的DTS PlayFi研究和应用","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VDTSPLAYFI"
"VIDAANC","VIDAA质量部内部审核问题","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAANC"
"VISIONOS","VisionOS应用项目","其他","software",,"http://tvjira.hisense.com/projects/VISIONOS"
"VRTVXR","VR与TV音视频传输与控制技术研究及高通XR2软件平台搭建","产品项目","software",,"http://tvjira.hisense.com/projects/VRTVXR"
"VRMS","VR眼镜多屏互动技术研究","其他","software",,"http://tvjira.hisense.com/projects/VRMS"
"VS3100","VS3100","其他","software",,"http://tvjira.hisense.com/projects/VS3100"
"VST59","VST59","其他","software",,"http://tvjira.hisense.com/projects/VST59"
"WDVEC5Q01","WD-VEC5Q(01)","其他","software",,"http://tvjira.hisense.com/projects/WDVEC5Q01"
"WDVEC5S01","WD-VEC5S(01)","其他","software",,"http://tvjira.hisense.com/projects/WDVEC5S01"
"WEBENGINECBB","WebEngine独立化预研","其他","software",,"http://tvjira.hisense.com/projects/WEBENGINECBB"
"WEBPTSJ","Web平台架构升级","其他","software",,"http://tvjira.hisense.com/projects/WEBPTSJ"
"WEBDIALCONFMNG","Web应用开发平台建设-DIAL可配置化管理","工具流程管理","software",,"http://tvjira.hisense.com/projects/WEBDIALCONFMNG"
"WHITBOARDCBB","WhiteBoard_CBB","其他","software",,"http://tvjira.hisense.com/projects/WHITBOARDCBB"
"WNF120","WNF120","其他","software",,"http://tvjira.hisense.com/projects/WNF120"
"WNF152","WNF152","其他","software",,"http://tvjira.hisense.com/projects/WNF152"
"WNF170","WNF170","其他","software",,"http://tvjira.hisense.com/projects/WNF170"
"WNF171","WNF171","其他","software",,"http://tvjira.hisense.com/projects/WNF171"
"X1","X1","其他","software",,"http://tvjira.hisense.com/projects/X1"
"X3","X3","其他","software",,"http://tvjira.hisense.com/projects/X3"
"XF2472C","XF2472C","其他","software",,"http://tvjira.hisense.com/projects/XF2472C"
"XF2672C","XF2672C","其他","software",,"http://tvjira.hisense.com/projects/XF2672C"
"XRA3","XR-A3","其他","software",,"http://tvjira.hisense.com/projects/XRA3"
"XRA7Q","XR-A7Q","其他","software",,"http://tvjira.hisense.com/projects/XRA7Q"
"XRM2","XR-M2","其他","software",,"http://tvjira.hisense.com/projects/XRM2"
"XRM3","XR-M3","其他","software",,"http://tvjira.hisense.com/projects/XRM3"
"XRS1","XR-S1","其他","software",,"http://tvjira.hisense.com/projects/XRS1"
"XRV2","XR-V2","其他","software",,"http://tvjira.hisense.com/projects/XRV2"
"XRV3","XR-V3","其他","software",,"http://tvjira.hisense.com/projects/XRV3"
"XRV3PRO","XR-V3Pro","其他","software",,"http://tvjira.hisense.com/projects/XRV3PRO"
"XRVS3Q01","XR-VS3Q(01)","其他","software",,"http://tvjira.hisense.com/projects/XRVS3Q01"
"XR1GYJ","XR1-观影镜","其他","software",,"http://tvjira.hisense.com/projects/XR1GYJ"
"Y1","Y1","其他","software",,"http://tvjira.hisense.com/projects/Y1"
"Y3","Y3","其他","software",,"http://tvjira.hisense.com/projects/Y3"
"Y8","Y8","其他","software",,"http://tvjira.hisense.com/projects/Y8"
"YOUTUBE2018","Youtube2018 solution预研项目","其他","software",,"http://tvjira.hisense.com/projects/YOUTUBE2018"
"YT2228","YT2228","其他","software",,"http://tvjira.hisense.com/projects/YT2228"
"Z2","Z2","其他","software",,"http://tvjira.hisense.com/projects/Z2"
"Z6","Z6","其他","software",,"http://tvjira.hisense.com/projects/Z6"
"ZENIX10","Zenix 1.0浏览器框架技术预研","其他","software",,"http://tvjira.hisense.com/projects/ZENIX10"
"ZHANRUI6780AOSP","Zhanrui6780AOSP","Amlogic和Android平台","software",,"http://tvjira.hisense.com/projects/ZHANRUI6780AOSP"
"NXHDMIMT9632","【内销】HDMI质量改善课题_MT9632 ","MTK平台其他","software",,"http://tvjira.hisense.com/projects/NXHDMIMT9632"
"WXHDMIMT9602","【外销】HDMI质量改善课题_MT9602","MTK平台其他","software",,"http://tvjira.hisense.com/projects/WXHDMIMT9602"
"SHWJRJ","上位机软件","其他","software",,"http://tvjira.hisense.com/projects/SHWJRJ"
"XYDMPEGHAVSSPBMBZJSY","下一代MPEG和AVS视频编码标准技术研究","其他","software",,"http://tvjira.hisense.com/projects/XYDMPEGHAVSSPBMBZJSY"
"HIPLAYER","下一代媒体播放器HiPlayer","应用和多媒体","software",,"http://tvjira.hisense.com/projects/HIPLAYER"
"ANDROIDHUISTUDY","个人开发任务","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDHUISTUDY"
"ZKJC","中控板检测通用化及自动化配置校验技术研究","其他","software",,"http://tvjira.hisense.com/projects/ZKJC"
"CALENDAR","中文日历","其他","software",,"http://tvjira.hisense.com/projects/CALENDAR"
"SWCLMNG","事务处理管理项目","工具流程管理","software",,"http://tvjira.hisense.com/projects/SWCLMNG"
"SXYJSXT","云教室系统","其他","software",,"http://tvjira.hisense.com/projects/SXYJSXT"
"YUNZJ","云真机","其他","software",,"http://tvjira.hisense.com/projects/YUNZJ"
"SWCI","产品软件开发持续集成(CI)解决方案","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/SWCI"
"CYRMCBB","传音入密_CBB","其他","software",,"http://tvjira.hisense.com/projects/CYRMCBB"
"SXXFJKXT","信发智控系统","其他","software",,"http://tvjira.hisense.com/projects/SXXFJKXT"
"XYEASTECH","信扬东声音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYEASTECH"
"XYKASUNG","信扬佳电音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYKASUNG"
"XYFENDA","信扬奋达音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYFENDA"
"XYVTREK","信扬巨大音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYVTREK"
"XYDHD","信扬德辉达音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYDHD"
"XYRICHSOUND","信扬悦辰音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYRICHSOUND"
"XYGZJL","信扬杰立音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYGZJL"
"XYJAZZ","信扬淇誉音响项目群","其他","software",,"http://tvjira.hisense.com/projects/XYJAZZ"
"XINSHITINGDUOMEITI","信视听多媒体平台","其他","software",,"http://tvjira.hisense.com/projects/XINSHITINGDUOMEITI"
"JKGL","健康管理","其他","software",,"http://tvjira.hisense.com/projects/JKGL"
"ZHAOCHI","兆驰项目","其他","software",,"http://tvjira.hisense.com/projects/ZHAOCHI"
"QCJZRJHRH","全场景自然交互融合技术研究","其他","software",,"http://tvjira.hisense.com/projects/QCJZRJHRH"
"PANORAMAPLAYER","全景播放器CBB","应用和多媒体","software",,"http://tvjira.hisense.com/projects/PANORAMAPLAYER"
"ANDROIDDTVMW","全球Android平台DTV中间件开发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDDTVMW"
"ANDROIDDTVMW2","全球Android平台DTV中间件开发二期","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDDTVMW2"
"DTVUNITY","全球化DTV协议栈融合预研","应用和多媒体","software",,"http://tvjira.hisense.com/projects/DTVUNITY"
"EMBODIEDROBOT","具身智能闺蜜机器人","其他","software",,"http://tvjira.hisense.com/projects/EMBODIEDROBOT"
"AIFRAMFORANDROID","内外销统一的AI智能软件架构在海外Android平台的应用","系统和OS平台","software",,"http://tvjira.hisense.com/projects/AIFRAMFORANDROID"
"NXEXAMPLE","内销-Example","其他","software",,"http://tvjira.hisense.com/projects/NXEXAMPLE"
"NXAPPUP","内销应用自升级","应用和多媒体","software",,"http://tvjira.hisense.com/projects/NXAPPUP"
"NXJBDSYJ","内销机不定时课题研究项目","其他","software",,"http://tvjira.hisense.com/projects/NXJBDSYJ"
"XTS","内销电视XTS","其他","software",,"http://tvjira.hisense.com/projects/XTS"
"SECURITYTEST","内销电视安全摸底测试","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/SECURITYTEST"
"SWLC","内销电视软件量产后问题管理","其他","software",,"http://tvjira.hisense.com/projects/SWLC"
"NXYQ","内销舆情软件问题","其他","software",,"http://tvjira.hisense.com/projects/NXYQ"
"NSPECTEST","内销规格点检","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/NSPECTEST"
"NXRJGL","内销软件管理项目","其他","software",,"http://tvjira.hisense.com/projects/NXRJGL"
"FTXZSJDS","分体旋转社交电视","其他","software",,"http://tvjira.hisense.com/projects/FTXZSJDS"
"DFM","制造效率DFM平衡积分卡管理","其他","software",,"http://tvjira.hisense.com/projects/DFM"
"DEMONSTRATESERVICE","副屏商场演示服务_CBB","其他","software",,"http://tvjira.hisense.com/projects/DEMONSTRATESERVICE"
"SUBBASESERVICECBB","副屏基础服务_CBB","其他","software",,"http://tvjira.hisense.com/projects/SUBBASESERVICECBB"
"CPTYGSKT","北美产品体验改善课题","其他","software",,"http://tvjira.hisense.com/projects/CPTYGSKT"
"YXYZYSZHSSSSPXMYZ","医显与自研数字化手术室适配项目-医疗","其他","software",,"http://tvjira.hisense.com/projects/YXYZYSZHSSSSPXMYZ"
"YILIAOXIANSHITIYAN","医显产品体验会-医疗","其他","software",,"http://tvjira.hisense.com/projects/YILIAOXIANSHITIYAN"
"YIXIANKEHUSHIPEI","医显产品客户适配项目-医疗","其他","software",,"http://tvjira.hisense.com/projects/YIXIANKEHUSHIPEI"
"SJMKCBB","升级模块_CBB","其他","software",,"http://tvjira.hisense.com/projects/SJMKCBB"
"HWWB","华为Welink Board项目","其他","software",,"http://tvjira.hisense.com/projects/HWWB"
"BXJY","博兴一中教育解决方案项目","其他","software",,"http://tvjira.hisense.com/projects/BXJY"
"RMARC","反向镜像及反向控制","其他","software",,"http://tvjira.hisense.com/projects/RMARC"
"TJKJ","同济科技园教育解决方案","其他","software",,"http://tvjira.hisense.com/projects/TJKJ"
"WXSCYY","商场应用_CBB","其他","software",,"http://tvjira.hisense.com/projects/WXSCYY"
"SCYS","商场演示","其他","software",,"http://tvjira.hisense.com/projects/SCYS"
"SXYFW","商显云服务应用项目","其他","software",,"http://tvjira.hisense.com/projects/SXYFW"
"SXGCGS","商显产品软件过程管理改善","其他","software",,"http://tvjira.hisense.com/projects/SXGCGS"
"SXXQTY","商显产品需求体验问题跟踪","其他","software",,"http://tvjira.hisense.com/projects/SXXQTY"
"XXAQGS","商显产品项目信息安全管理改善","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/XXAQGS"
"SXSTODM","商显生态-ODM","产品项目","software",,"http://tvjira.hisense.com/projects/SXSTODM"
"SXJJFAXQ","商显解决方案需求","其他","software",,"http://tvjira.hisense.com/projects/SXJJFAXQ"
"SXGX","商显高校解决方案","其他","software",,"http://tvjira.hisense.com/projects/SXGX"
"CDTASKLIST","商用显示任务单","其他","software",,"http://tvjira.hisense.com/projects/CDTASKLIST"
"IMAGESDKCBB","图片播放SDK_CBB","AI和画质算法","software",,"http://tvjira.hisense.com/projects/IMAGESDKCBB"
"ARVRGESTURE2","基于3D手势的精细化虚实交互技术研究","其他","software",,"http://tvjira.hisense.com/projects/ARVRGESTURE2"
"ANDROIDOSLIVETV","基于Android标准架构的海外LiveTV应用开发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDOSLIVETV"
"LCEVC","基于Android电视平台的LCEVC视频编解码技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/LCEVC"
"DYCLMT","基于Android电视的低延迟流媒体技术研究","MTK平台其他","software",,"http://tvjira.hisense.com/projects/DYCLMT"
"SHAREDAUDIOVIDIOPLAY","基于android的共享网络音视频文件播放技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/SHAREDAUDIOVIDIOPLAY"
"SSXSHC","基于Android的实时显示合成引擎技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/SSXSHC"
"JUOSV2R0","基于Android的面向平板/商显/新型的通用软件系统JuOS2.0","系统和OS平台","software",,"http://tvjira.hisense.com/projects/JUOSV2R0"
"ARVRSLAM","基于ARVR的室内单人SLAM算法","其他","software",,"http://tvjira.hisense.com/projects/ARVRSLAM"
"AR3DTARGETDETECT","基于AR场景的3D目标检测技术研究","其他","software",,"http://tvjira.hisense.com/projects/AR3DTARGETDETECT"
"GSMQTT","基于Gstreamer+MQTT的多播放器同步方案","其他","software",,"http://tvjira.hisense.com/projects/GSMQTT"
"GSTREAM","基于GStreamer的本地视频播放体验和性能提升研究","其他","software",,"http://tvjira.hisense.com/projects/GSTREAM"
"IJKPLAYER","基于ijkplayer的应用级多媒体播放器的研究和实现","应用和多媒体","software",,"http://tvjira.hisense.com/projects/IJKPLAYER"
"MATTERIOT","基于Matter协议的IOT技术在海外Android电视中的应用研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/MATTERIOT"
"MATTERIOT2","基于Matter协议的设备证书管理和Bridge功能在电视产品的实现","其他","software",,"http://tvjira.hisense.com/projects/MATTERIOT2"
"MULPIP","基于MultiTask技术的Android电视PiP交互研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/MULPIP"
"JYTIAFJGDAZTVYYKF","基于TIAF架构的安卓TV应用开发","产品项目","software",,"http://tvjira.hisense.com/projects/JYTIAFJGDAZTVYYKF"
"QXTXTVZN","基于全时通信技术的电视智能场景研究","产品项目","software",,"http://tvjira.hisense.com/projects/QXTXTVZN"
"GINGAD","基于多媒体统一架构的GingaD集成开发","其他","software",,"http://tvjira.hisense.com/projects/GINGAD"
"YYGS","基于大数据分析应用稳定性改善项目","其他","software",,"http://tvjira.hisense.com/projects/YYGS"
"JYDSJSBXW","基于大数据的设备行为挖掘和分析平台研究及应用","其他","software",,"http://tvjira.hisense.com/projects/JYDSJSBXW"
"ANDRIODBFQZSJ","基于安卓电视的系统播放器自升级技术研究","其他","software",,"http://tvjira.hisense.com/projects/ANDRIODBFQZSJ"
"SLAMTECH","基于室内复杂场景的SLAM技术研究","MTK平台其他","software",,"http://tvjira.hisense.com/projects/SLAMTECH"
"BASEDONGANPOWER","基于小型化GaN电源整机平台设计及应用","其他","software",,"http://tvjira.hisense.com/projects/BASEDONGANPOWER"
"YXKFGJYDBCDXYDSPBZJS","基于异形块分割及运动补偿的下一代视频标准技术研究","其他","software",,"http://tvjira.hisense.com/projects/YXKFGJYDBCDXYDSPBZJS"
"WXTXWL","基于无线通信网络的交互研究预研项目","其他","software",,"http://tvjira.hisense.com/projects/WXTXWL"
"ZNCJKJYJ","基于智能场景的软件框架技术研究","其他","software",,"http://tvjira.hisense.com/projects/ZNCJKJYJ"
"ZNCJKJYJ2Q","基于智能场景的软件框架技术研究二期","其他","software",,"http://tvjira.hisense.com/projects/ZNCJKJYJ2Q"
"WEBAPPLANT","基于智能操作系统的web应用运行平台开发预研","应用和多媒体","software",,"http://tvjira.hisense.com/projects/WEBAPPLANT"
"HXHXFWPTAPPLY","基于海信核心服务平台的3个技术场景应用开发（一期）","应用和多媒体","software",,"http://tvjira.hisense.com/projects/HXHXFWPTAPPLY"
"DBSBTVD","基于海信统一DB框架的南美SBTVD协议栈预研","产品项目","software",,"http://tvjira.hisense.com/projects/DBSBTVD"
"DBJPISDB","基于海信统一DB框架的日本ISDB协议栈预研","其他","software",,"http://tvjira.hisense.com/projects/DBJPISDB"
"SDKBMLYGXSBMDJPEGTX","基于深度可变码率与高效熵编码的JPEG图像编解码技术研究","其他","software",,"http://tvjira.hisense.com/projects/SDKBMLYGXSBMDJPEGTX"
"TVVIDEOEDITSYNTHESIS","基于电视平台的视频编辑合成技术研究","应用和多媒体","software",,"http://tvjira.hisense.com/projects/TVVIDEOEDITSYNTHESIS"
"JYSJWLDXYDGQSPBMJSSQ","基于神经网络的下一代高清视频编码技术研究三期","其他","software",,"http://tvjira.hisense.com/projects/JYSJWLDXYDGQSPBMJSSQ"
"SJWLDXYDGQSPBMJSYJ2","基于神经网络的下一代高清视频编码技术研究二期","其他","software",,"http://tvjira.hisense.com/projects/SJWLDXYDGQSPBMJSYJ2"
"TERMINALI","基于终端的图像处理及通用化研究","其他","software",,"http://tvjira.hisense.com/projects/TERMINALI"
"JMYAQ","基于芯片加密机制与安全认证操作系统安全提升预研项目","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/JMYAQ"
"XUNIIJAOHU3D","基于虚实交互的3D手势控制算法","其他","software",,"http://tvjira.hisense.com/projects/XUNIIJAOHU3D"
"DOFLOCATION","基于视觉惯导的手柄6DoF定位技术研究","其他","software",,"http://tvjira.hisense.com/projects/DOFLOCATION"
"JYFJGHWBSJWD","基于非结构化文本数据的领域问答技术的研发及应用","其他","software",,"http://tvjira.hisense.com/projects/JYFJGHWBSJWD"
"BASICTESTCASE","基础用例库","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/BASICTESTCASE"
"WSGXWTK","外设共性问题库","其他","software",,"http://tvjira.hisense.com/projects/WSGXWTK"
"WXEXAMPLE","外销-Example","其他","software",,"http://tvjira.hisense.com/projects/WXEXAMPLE"
"OSVIDAAPHUI","外销VIDAA电视平台HUI设计","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSVIDAAPHUI"
"WX3RDAPP","外销应用自升级","应用和多媒体","software",,"http://tvjira.hisense.com/projects/WX3RDAPP"
"WSPECTEST","外销规格点检","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/WSPECTEST"
"MFREMOTECONTRL","多功能遥控器","其他","software",,"http://tvjira.hisense.com/projects/MFREMOTECONTRL"
"DGNYKQ","多功能遥控器预研","其他","software",,"http://tvjira.hisense.com/projects/DGNYKQ"
"DPHDFWCBB","多屏互动服务","其他","software",,"http://tvjira.hisense.com/projects/DPHDFWCBB"
"DPHDAPPS","多屏互动独立应用","应用和多媒体","software",,"http://tvjira.hisense.com/projects/DPHDAPPS"
"MULTIMIRROR","多投一镜像投屏技术研究","其他","software",,"http://tvjira.hisense.com/projects/MULTIMIRROR"
"DAYAQ","大众遥控器","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/DAYAQ"
"PMFSJS","大尺寸液晶产品屏幕发声技术研究与应用","其他","software",,"http://tvjira.hisense.com/projects/PMFSJS"
"ANDROIDHWQM","安卓海外电视产品质量管理","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDHWQM"
"JTLYBMKCBB","家庭留言板模块_CBB","其他","software",,"http://tvjira.hisense.com/projects/JTLYBMKCBB"
"FAMILYCBB","家庭相册_CBB","其他","software",,"http://tvjira.hisense.com/projects/FAMILYCBB"
"LASERSIZEDEMOCBB","尺寸演示_CBB","产品项目","software",,"http://tvjira.hisense.com/projects/LASERSIZEDEMOCBB"
"GYARZJYY","工业AR整机预研 ","其他","software",,"http://tvjira.hisense.com/projects/GYARZJYY"
"AUTOTESTCBB","工厂自动测试","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/AUTOTESTCBB"
"GYSCWTK","工艺生产问题库","其他","software",,"http://tvjira.hisense.com/projects/GYSCWTK"
"GYYZXT","工艺验证系统预研项目","其他","software",,"http://tvjira.hisense.com/projects/GYYZXT"
"PPCP","平台包与客制化包构建模式技术研究","其他","software",,"http://tvjira.hisense.com/projects/PPCP"
"BMPP","广播多媒体播放与保护关键技术研究","其他","software",,"http://tvjira.hisense.com/projects/BMPP"
"APPPSCI","应用个人CI问题管理","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/APPPSCI"
"YYPT","应用平台项目","其他","software",,"http://tvjira.hisense.com/projects/YYPT"
"YYZGGL","应用所主干管理项目","其他","software",,"http://tvjira.hisense.com/projects/YYZGGL"
"APPMTSYNCPLAY","应用级多电视终端同步播放方案研究与实现","MTK平台其他","software",,"http://tvjira.hisense.com/projects/APPMTSYNCPLAY"
"YYJBFQV2","应用级播放器ijkplayer技术研究V2.0","应用和多媒体","software",,"http://tvjira.hisense.com/projects/YYJBFQV2"
"YYJBFQBSYJ","应用级播放器全平台部署方案研究","其他","software",,"http://tvjira.hisense.com/projects/YYJBFQBSYJ"
"BOOTAD","开机动画","其他","software",,"http://tvjira.hisense.com/projects/BOOTAD"
"FTE","开机导航","其他","software",,"http://tvjira.hisense.com/projects/FTE"
"MOBILETV","手机和电视之间无线直连数据传输技术研究","产品项目","software",,"http://tvjira.hisense.com/projects/MOBILETV"
"JSGLB","技术管理部任务管理","其他","software",,"http://tvjira.hisense.com/projects/JSGLB"
"JSLYGL","技术领域管理项目","其他","software",,"http://tvjira.hisense.com/projects/JSLYGL"
"RMARCYUYAN","投屏应用悬浮显示技术研究","其他","software",,"http://tvjira.hisense.com/projects/RMARCYUYAN"
"NPSIM","投屏问题NPS技术改善项目","其他","software",,"http://tvjira.hisense.com/projects/NPSIM"
"IAUTOTEST","接口测试用例的自动化测试开发和验证","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/IAUTOTEST"
"SXTXM","摄像头项目(中维)","其他","software",,"http://tvjira.hisense.com/projects/SXTXM"
"DMT5","支持HTTP3.0和OMAF媒体系统协议的多媒体框架5.0技术研究","MTK平台其他","software",,"http://tvjira.hisense.com/projects/DMT5"
"SMARTHOMEHUB","支持Matter协议的家庭中枢网关技术开发","其他","software",,"http://tvjira.hisense.com/projects/SMARTHOMEHUB"
"YYHQYKQYYSJ","支持多应用获取遥控器语音数据通用框架研究","其他","software",,"http://tvjira.hisense.com/projects/YYHQYKQYYSJ"
"JYOTA","救援OTA服务实现方案与技术研究","其他","software",,"http://tvjira.hisense.com/projects/JYOTA"
"RJSZH","数字主线-智能显示终端软件开发知识数字化平台","其他","software",,"http://tvjira.hisense.com/projects/RJSZH"
"TVYPZDH","数字电视音频性能自动化测试方案研究","产品项目","software",,"http://tvjira.hisense.com/projects/TVYPZDH"
"SHUZIMENGCHONG","数字萌宠","其他","software",,"http://tvjira.hisense.com/projects/SHUZIMENGCHONG"
"XXXS","新型显示项目","其他","software",,"http://tvjira.hisense.com/projects/XXXS"
"WPFWYYXM","无屏服务语音项目","其他","software",,"http://tvjira.hisense.com/projects/WPFWYYXM"
"TVSKS","日本市场软件客诉问题","产品项目","software",,"http://tvjira.hisense.com/projects/TVSKS"
"XSCBB","显示_CBB","其他","software",,"http://tvjira.hisense.com/projects/XSCBB"
"SXZXRJXT","智学软件系统","其他","software",,"http://tvjira.hisense.com/projects/SXZXRJXT"
"ZHZKJT","智慧中控_讲台软件","其他","software",,"http://tvjira.hisense.com/projects/ZHZKJT"
"ZHSHFBH","智慧生活发布会","其他","software",,"http://tvjira.hisense.com/projects/ZHSHFBH"
"ZNSXYP","智能声学音频技术室项目管理","其他","software",,"http://tvjira.hisense.com/projects/ZNSXYP"
"SMARTHA","智能家居应用","其他","software",,"http://tvjira.hisense.com/projects/SMARTHA"
"ITTVM50","智能电视TV中间件5.0","产品项目","software",,"http://tvjira.hisense.com/projects/ITTVM50"
"BLUETOOTHPL","智能电视多厂商蓝牙芯片自适应平台","其他","software",,"http://tvjira.hisense.com/projects/BLUETOOTHPL"
"TVAPPS","智能电视独立应用","应用和多媒体","software",,"http://tvjira.hisense.com/projects/TVAPPS"
"SOUPDATESERVICECBB","智能电视通用中间件","其他","software",,"http://tvjira.hisense.com/projects/SOUPDATESERVICECBB"
"TVAPI","智能电视通用接口","产品项目","software",,"http://tvjira.hisense.com/projects/TVAPI"
"TVFLOW","智能电视通用框架","产品项目","software",,"http://tvjira.hisense.com/projects/TVFLOW"
"ZNYYHTFW","智能语音后台服务重构项目","其他","software",,"http://tvjira.hisense.com/projects/ZNYYHTFW"
"ZNYXLC","智能音箱产品量产后问题管理","其他","software",,"http://tvjira.hisense.com/projects/ZNYXLC"
"JQRDG","机器人导购","其他","software",,"http://tvjira.hisense.com/projects/JQRDG"
"DDXZ","标准版多端协作管理平台-Web管理端-会控软件-桌面软件软件项目","其他","software",,"http://tvjira.hisense.com/projects/DDXZ"
"LENGJING","棱镜项目","其他","software",,"http://tvjira.hisense.com/projects/LENGJING"
"WYESPLAYERAU","武研ES播放器自研项目","应用和多媒体","software",,"http://tvjira.hisense.com/projects/WYESPLAYERAU"
"WYXMGL","武研项目管理","其他","software",,"http://tvjira.hisense.com/projects/WYXMGL"
"LMTXY","流媒体协议预研","MTK平台其他","software",,"http://tvjira.hisense.com/projects/LMTXY"
"PLMTEST","测试PLM","MTK平台其他","software",,"http://tvjira.hisense.com/projects/PLMTEST"
"STREVIEW","测试一所评审专用","工具流程管理","software",,"http://tvjira.hisense.com/projects/STREVIEW"
"JUOSTEST","测试新流程-juos","系统和OS平台","software",,"http://tvjira.hisense.com/projects/JUOSTEST"
"ODINBGAPP","浏览器后台应用技术研究","应用和多媒体","software",,"http://tvjira.hisense.com/projects/ODINBGAPP"
"ODINJSIP","浏览器通过JS注入实现流媒体播放","其他","software",,"http://tvjira.hisense.com/projects/ODINJSIP"
"HISENSEAICLASS","海信AI智课","AI和画质算法","software",,"http://tvjira.hisense.com/projects/HISENSEAICLASS"
"HXGJHYZXJJFA","海信国际会议中心解决方案","其他","software",,"http://tvjira.hisense.com/projects/HXGJHYZXJJFA"
"VIDDAOS2","海信自主LINUX智能电视平台ViddaOS2.0最小系统方案研究 ","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDDAOS2"
"ODINPROJECT","海信自主电视浏览器预研","产品项目","software",,"http://tvjira.hisense.com/projects/ODINPROJECT"
"HIDEVOPS","海信软件研发效能平台HiDevOps","其他","software",,"http://tvjira.hisense.com/projects/HIDEVOPS"
"HXJKRJ","海信集控软件","其他","software",,"http://tvjira.hisense.com/projects/HXJKRJ"
"ANDROIDTVPEI","海外Android_TV工艺提效软件方案技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDTVPEI"
"ANDROIDTVOTAOPT","海外AndroidOTA 优化提升技术方案研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDTVOTAOPT"
"OUTANDROIDACR","海外Android平台ACR技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OUTANDROIDACR"
"OSADCHROMECAST","海外Android平台Chromecast技术研究与应用","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSADCHROMECAST"
"ANDROIDIPUT","海外Android平台客制化Input通道实现","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDIPUT"
"ANDROIDLOG","海外Android平台整机日志服务技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDLOG"
"ANDROIDLSSENTRANCE","海外Android平台本地资源智能入口研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDLSSENTRANCE"
"OSANDROIDTYZYSR","海外Android平台通用自研输入法技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSANDROIDTYZYSR"
"ANDRIDTVALEXAVS","海外Android电视Alexa智能语音Video Skill技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDRIDTVALEXAVS"
"HWANTVHOTEL","海外Android电视Hotel模式研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/HWANTVHOTEL"
"ANDROIDTVQS","海外Android电视QuickSettings研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDTVQS"
"ANDROIDCOMMON","海外Android电视媒体中心全新交互设计实现与通用化研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDCOMMON"
"ANDSZJTY","海外Android电视整机体检优化技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDSZJTY"
"OSANDROID","海外Android音视频中间件","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSANDROID"
